S1,S2,S3,S4,S5
4.9933333,14.8723135,8.58367,62.754757,19.716345
4.9966664,14.21527,13.46267,62.009438,22.091974
5.0,16.231699,10.640305,61.77831,20.079554
5.0033336,15.820795,9.6582155,66.381,22.615831
5.0066667,15.8378525,10.007805,65.107185,19.769217
5.01,15.853135,8.940067,64.74845,21.53444
5.0133333,13.9866085,9.835311,62.157932,18.41966
5.016667,16.712477,10.055884,65.774994,20.900644
5.02,15.530435,9.599395,66.913,20.684212
5.0233335,16.856775,9.055134,66.67351,21.111217
5.0266666,16.327343,11.221842,64.604126,20.428972
5.03,16.960333,9.677451,66.224625,20.62165
5.0333333,16.367046,11.409571,67.366005,20.543716
5.036667,15.297486,8.61566,65.38744,20.614044
5.04,15.086815,9.615782,66.52243,19.555872
5.0433335,15.821118,9.004085,66.08388,20.204844
5.0466666,14.660656,11.866195,65.76795,18.018711
5.05,16.268112,9.290125,66.05088,21.502756
5.0533333,15.927704,9.505298,68.453316,19.289608
5.056667,16.690485,9.814547,67.171036,21.610949
5.06,16.565668,10.35831,70.41881,20.000868
5.0633335,16.068035,9.522741,69.57788,22.25596
5.0666666,16.371283,9.143022,67.41505,20.53095
5.07,13.9177,13.555996,65.42196,20.823097
5.0733333,17.11663,11.03941,65.50474,18.483776
5.076667,16.609753,10.688693,67.16901,18.796814
5.08,16.606886,10.3226185,68.4002,18.703983
5.0833335,14.897222,7.734486,63.786137,19.37454
5.0866666,15.284705,14.870311,64.03747,19.496838
5.09,15.4484625,11.167725,63.815796,20.488806
5.0933332,15.281006,10.180927,68.37301,21.702477
5.096667,15.471123,8.444157,66.860695,21.399242
5.1,16.116884,12.971913,68.22192,22.074675
5.1033335,16.14014,11.004791,65.770096,20.55839
5.1066666,16.764877,8.396398,69.11007,20.741974
5.11,15.592278,13.137221,68.26418,20.922464
5.113333,16.907654,9.507908,68.566185,21.455763
5.116667,14.18015,10.603099,67.08568,21.15777
5.12,14.395858,6.9199643,65.51805,20.499979
5.1233335,14.765639,17.206139,65.877686,21.317234
5.1266665,14.053198,11.079825,63.34781,20.578999
5.13,15.2205,10.523466,68.884056,20.172272
5.133333,15.188784,10.868222,69.27848,20.957296
5.136667,14.394474,8.956258,67.776634,18.62167
5.14,17.015392,10.529686,68.12051,21.504635
5.1433334,16.328938,9.805007,65.03281,18.972086
5.1466665,16.174416,9.07745,65.77838,21.797176
5.15,15.025083,10.650995,63.565403,17.428185
5.153333,12.717048,10.823199,64.02992,20.135893
5.1566668,13.298875,9.3625,63.0686,16.782248
5.16,14.994547,11.157255,62.460583,20.609459
5.1633334,14.269842,8.5535,62.59893,19.631468
5.1666665,15.101266,11.7893915,65.01738,20.114637
5.17,15.801435,10.774199,66.24621,19.823114
5.173333,15.22797,9.772384,67.74576,20.127537
5.1766667,16.748482,9.510669,68.37562,18.74608
5.18,16.292618,10.149969,66.87065,20.551107
5.1833334,14.195881,11.722437,66.789215,20.522049
5.1866665,13.94761,8.381667,65.3291,21.424982
5.19,13.570631,13.177721,63.93099,20.10914
5.193333,16.873365,10.386659,65.48942,21.989315
5.1966667,14.272859,8.59168,65.81653,21.067501
5.2,14.537964,11.3512535,65.81425,20.832705
5.2033334,14.281782,8.551347,62.764763,21.453989
5.2066665,15.553206,12.453725,63.908222,19.540411
5.21,15.999666,9.405508,65.06281,21.148848
5.213333,14.114103,10.908353,65.428215,19.555796
5.2166667,14.3383255,9.193945,63.52139,19.687227
5.22,15.261586,12.131392,62.899803,18.534634
5.2233334,15.393094,10.105602,63.003002,18.74821
5.2266665,15.347727,9.956161,64.64964,21.096745
5.23,14.859883,10.618174,64.763275,19.4246
5.233333,16.33663,8.275556,65.80095,21.136724
5.2366667,13.244465,13.990199,62.66966,19.026482
5.24,15.187477,9.965422,61.33724,22.047033
5.2433333,14.286359,11.2918005,63.104546,19.372305
5.2466664,16.45895,10.248815,65.49836,22.777086
5.25,16.034163,11.642928,66.58317,18.160957
5.2533336,14.479769,10.767612,65.209366,22.680311
5.2566667,15.662532,7.795971,64.25214,18.425632
5.26,14.89891,15.361861,63.90554,22.145985
5.2633333,15.569578,10.903897,63.724712,19.300863
5.266667,15.261023,7.6962,68.12119,21.415197
5.27,13.469465,14.801193,67.42936,19.830507
5.2733335,14.875925,10.682224,66.75779,20.405193
5.2766666,16.261433,8.134256,71.2575,20.226866
5.28,17.107698,11.732467,71.64458,21.257473
5.2833333,15.1253,7.435781,67.56186,20.05012
5.286667,13.036877,16.120995,68.56091,20.914925
5.29,15.076903,12.506161,66.086784,19.65884
5.2933335,13.103172,8.393238,69.40487,20.35868
5.2966666,14.857991,13.029205,66.40522,20.106413
5.3,14.052939,10.021503,65.50663,20.43241
5.3033333,15.097177,11.171678,66.25136,18.481764
5.306667,17.455647,8.599973,67.27083,22.339615
5.31,15.523363,11.1873455,66.87099,20.357048
5.3133335,16.080225,10.046153,66.99165,23.49903
5.3166666,16.494898,9.718707,68.63405,19.248724
5.32,14.609986,10.509243,66.467865,22.875864
5.3233333,12.736339,7.45,65.345116,19.173178
5.326667,13.078034,17.590645,63.62265,21.529535
5.33,14.41173,10.627397,61.300705,19.258259
5.3333335,14.5873995,9.261231,67.57874,19.102665
5.3366666,14.851045,12.167047,67.40985,19.212185
5.34,14.891757,8.171184,64.023964,20.561155
5.3433332,14.616905,13.158412,65.41127,18.309624
5.346667,16.367256,7.834185,65.60208,22.034388
5.35,15.147991,15.108907,67.091,18.780554
5.3533335,15.379364,12.238334,66.30521,22.32527
5.3566666,15.592319,8.196312,69.95896,19.054543
5.36,17.109112,13.60632,69.41539,22.138128
5.363333,15.881208,10.68941,68.58526,20.056927
5.366667,14.116541,9.060198,70.289055,23.159634
5.37,15.020718,9.377779,67.88838,20.364931
5.3733335,15.3554535,11.45724,65.53154,21.987877
5.3766665,14.767662,8.186837,65.424576,19.188604
5.38,16.22948,13.498437,66.71804,20.506138
5.383333,14.569699,12.325614,65.778046,17.79449
5.386667,15.873173,10.412133,69.01068,19.186344
5.39,13.635259,10.08304,67.17534,18.37333
5.3933334,15.009072,10.030887,65.70075,19.42667
5.3966665,14.028045,9.265432,62.73563,20.052607
5.4,15.003026,12.857717,61.606987,19.202284
5.403333,14.714839,10.194266,61.052834,20.566559
5.4066668,14.09712,9.934393,60.820023,20.334255
5.41,14.371914,8.8573885,59.49213,21.145535
5.4133334,14.515029,11.211248,58.619232,21.355156
5.4166665,14.842318,11.166684,61.19904,21.76401
5.42,14.566712,9.625771,62.41945,21.408663
5.423333,14.529707,9.157417,61.926514,21.086033
5.4266667,14.688591,11.626206,61.48485,19.677984
5.43,15.31244,8.890296,62.785896,19.639103
5.4333334,15.342933,10.329816,64.77955,19.850227
5.4366665,14.39328,9.116582,64.30487,18.801153
5.44,14.175173,9.059275,65.05793,20.859
5.443333,13.970213,12.159597,62.019566,20.345518
5.4466667,14.61414,10.363964,61.24882,20.863752
5.45,14.247758,9.87692,63.694656,21.646824
5.4533334,14.122022,7.1480913,61.528427,22.179937
5.4566665,14.087148,18.69746,61.03426,20.749212
5.46,15.470502,12.051879,62.37258,19.39942
5.463333,14.658666,9.160049,68.73052,18.492405
5.4666667,13.889966,11.01623,66.95777,20.2141
5.47,12.851482,9.721628,64.207085,20.102682
5.4733334,13.951308,11.159572,64.89423,19.812555
5.4766665,17.287172,8.661468,65.41771,19.528229
5.48,14.574563,11.1826,64.72125,19.643099
5.483333,13.104216,8.467065,63.877544,19.888208
5.4866667,14.527259,12.640881,65.114235,20.433786
5.49,13.771913,11.994423,60.73308,19.503517
5.4933333,13.022121,9.518208,61.767773,20.297031
5.4966664,14.475039,10.96571,62.07823,19.197672
5.5,14.519783,9.079341,62.035328,19.276762
5.5033336,17.529,12.805681,65.718216,20.189968
5.5066667,14.509042,8.690755,64.93504,18.954592
5.51,15.21569,11.562412,65.73913,18.913954
5.5133333,15.033222,8.546427,65.0578,19.668074
5.516667,13.404509,12.842392,65.69843,17.831886
5.52,14.666606,8.904858,62.880783,19.749344
5.5233335,15.110043,10.155806,66.19286,20.008308
5.5266666,15.272777,7.5817995,64.24456,18.999514
5.53,15.615764,15.050375,65.25005,19.46023
5.5333333,13.030171,11.857881,62.211502,20.27008
5.536667,16.003439,9.815433,68.085014,19.379969
5.54,16.19093,9.880392,67.717354,21.470705
5.5433335,14.471791,9.695745,66.17936,19.33694
5.5466666,16.043417,8.570497,66.13108,21.181816
5.55,14.928767,12.842745,63.694412,18.826271
5.5533333,13.510959,10.155242,62.91298,21.385439
5.556667,13.502449,9.230725,65.104355,19.029535
5.56,15.299272,12.43965,64.20068,20.113588
5.5633335,13.94772,9.530774,63.01093,18.567705
5.5666666,15.757048,9.806423,62.053734,20.647593
5.57,15.871749,9.924673,61.61093,17.635496
5.5733333,16.2375,8.805193,62.844482,18.538456
5.576667,14.062926,11.478244,60.772545,18.36545
5.58,15.486462,10.609594,63.236324,18.044687
5.5833335,14.45679,9.086965,62.81556,19.128792
5.5866666,15.736484,10.106915,64.370094,17.923996
5.59,16.652596,11.197314,67.53152,17.79298
5.5933332,14.97707,9.702216,65.72603,19.011328
5.596667,15.441061,9.945879,65.67942,19.849802
5.6,14.42769,10.706038,63.745663,18.92327
5.6033335,13.252638,9.7885,62.995087,18.953054
5.6066666,12.83542,8.719106,62.430332,18.126995
5.61,14.628341,12.126046,62.328377,16.821512
5.613333,14.898262,8.762126,63.6209,19.641895
5.616667,14.309616,11.145108,64.6428,18.402956
5.62,15.133557,10.004952,63.800526,16.76398
5.6233335,14.11137,10.720261,65.007614,16.257414
5.6266665,14.1387825,10.589283,62.139957,17.787275
5.63,14.535751,9.752028,62.297325,17.178205
5.633333,14.756052,11.247914,61.824947,17.335756
5.636667,14.49369,8.1078205,62.646168,17.333298
5.64,15.097848,14.289673,63.89616,19.21538
5.6433334,13.764207,10.933367,62.401855,17.02129
5.6466665,14.524349,7.444783,66.34043,19.528803
5.65,14.146232,13.994671,63.80587,17.626373
5.653333,12.083698,8.40067,60.71106,19.33872
5.6566668,14.822074,11.649385,67.53946,18.294327
5.66,14.491827,8.671211,66.796455,19.732937
5.6633334,13.389321,12.2,67.20548,17.74636
5.6666665,16.02771,8.376616,65.277306,19.022467
5.67,14.215267,12.287989,65.3246,19.027147
5.673333,13.5700035,8.487392,61.533627,19.501135
5.6766667,12.98605,12.295618,62.91019,18.961283
5.68,13.722853,8.349271,59.743088,19.069193
5.6833334,12.960906,11.889152,61.249603,20.607695
5.6866665,13.688066,8.19301,60.229458,18.426363
5.69,13.984789,12.470785,63.880386,17.855242
5.693333,15.361585,8.780739,62.587303,19.287468
5.6966667,15.391236,11.342526,66.14004,19.191711
5.7,13.718056,9.461718,62.83097,19.908636
5.7033334,13.500477,9.540566,62.934,18.783815
5.7066665,13.753061,12.003398,59.592804,19.492146
5.71,13.861411,9.699617,60.829754,20.795132
5.713333,14.2704935,8.762476,59.72934,17.8113
5.7166667,13.600345,9.510289,59.56447,21.053095
5.72,12.384627,9.524617,61.52831,18.161058
5.7233334,13.575245,10.230034,62.334023,21.597864
5.7266665,12.437101,8.540282,61.640987,18.813023
5.73,13.865594,11.566995,61.925407,18.05383
5.733333,14.267638,9.580006,60.425343,17.603851
5.7366667,14.65851,8.867983,62.36866,17.97573
5.74,13.179931,11.26996,59.49252,17.373045
5.7433333,12.678001,8.852534,59.22928,17.984646
5.7466664,14.298346,11.876384,62.56861,17.770973
5.75,14.071618,8.251715,60.233093,16.98685
5.7533336,15.574866,13.436414,62.288723,17.399244
5.7566667,13.940003,9.471056,61.727077,16.81974
5.76,13.879866,10.890636,62.941204,17.753887
5.7633333,14.318526,9.412992,60.61491,17.627787
5.766667,13.520146,9.633934,60.510796,18.554071
5.77,13.255036,9.561223,60.35659,18.928976
5.7733335,12.253642,8.180234,58.794926,19.137125
5.7766666,13.789899,11.970245,59.34693,21.077547
5.78,12.1104765,9.632636,59.399273,18.10013
5.7833333,12.9575205,11.021351,61.94648,18.096512
5.786667,13.776126,6.208249,59.799934,19.287783
5.79,14.278761,21.160442,61.980362,18.479202
5.7933335,13.071161,13.7207775,61.317444,18.868366
5.7966666,15.239733,8.410754,72.01271,18.106756
5.8,14.810259,12.152433,72.768005,20.88555
5.8033333,13.869327,7.316712,68.54899,19.873274
5.806667,14.416531,17.209435,69.14593,20.329342
5.81,13.816721,11.025463,67.84266,18.161371
5.8133335,13.083364,7.762527,71.45214,20.623608
5.8166666,13.734903,14.47087,70.60087,16.790394
5.82,12.546451,8.557124,65.3058,19.21948
5.8233333,15.274038,11.351884,70.69816,16.746338
5.826667,14.389111,6.7251716,67.314095,19.758394
5.83,13.670312,17.196768,66.836655,18.071024
5.8333335,12.125322,8.982248,62.96296,18.700283
5.8366666,12.715261,10.102829,71.60041,17.992218
5.84,13.569239,8.839725,69.87685,18.0221
5.8433332,12.159727,11.970507,68.88038,16.562313
5.846667,14.215266,8.078205,67.860115,17.94296
5.85,12.588804,11.943956,65.94444,16.873041
5.8533335,13.898319,8.859208,61.87045,16.929335
5.8566666,12.402041,10.505602,65.271,16.888481
5.86,12.612627,9.34714,61.57516,18.41096
5.863333,12.603705,8.392459,60.60029,18.25883
5.866667,13.812418,10.3294735,59.295643,18.563465
5.87,13.364033,8.980755,59.448536,18.373663
5.8733335,13.535679,11.247809,61.274906,17.359964
5.8766665,14.116221,10.052685,60.88882,16.714256
5.88,13.100826,9.072425,61.51185,17.22485
5.883333,14.770689,10.017983,62.052006,18.113417
5.886667,14.747453,9.828494,61.235397,17.232801
5.89,12.757111,9.84055,61.686165,18.536121
5.8933334,13.676721,9.056334,61.215584,18.46082
5.8966665,14.104042,10.996345,60.846413,18.694565
5.9,14.504861,10.410288,60.276325,18.271126
5.903333,13.711599,7.955856,61.559456,18.784239
5.9066668,14.076281,12.814659,59.99333,18.517527
5.91,14.545504,10.007493,58.639175,18.982418
5.9133334,14.698644,8.352969,63.31493,19.61319
5.9166665,13.584306,13.256986,63.50897,17.700764
5.92,13.739908,8.455947,62.073612,19.286856
5.923333,14.858695,12.543736,65.55945,19.341282
5.9266667,13.547295,9.041161,61.855034,17.477299
5.93,13.042975,11.330117,62.73843,18.593836
5.9333334,13.153441,10.655977,60.220303,17.35884
5.9366665,14.761838,9.1714735,62.40819,19.927334
5.94,14.543079,12.123369,63.37138,16.0218
5.943333,13.834142,8.397067,62.11036,18.283632
5.9466667,14.754122,12.30707,62.552288,17.068693
5.95,13.185404,10.340725,61.365673,20.137379
5.9533334,13.578136,10.20611,63.382908,16.054329
5.9566665,12.092533,11.028417,62.88103,19.109516
5.96,13.605591,10.213674,62.840946,16.134861
5.963333,12.936898,10.6492405,59.663746,20.30627
5.9666667,13.87885,7.50558,59.135036,17.12563
5.97,12.888587,15.030918,57.79556,18.85014
5.9733334,14.217104,11.510309,55.966293,18.967388
5.9766665,13.071044,6.6692643,63.262234,19.868614
5.98,13.45971,20.180853,60.443848,19.259989
5.983333,13.424245,13.133096,62.193268,19.635237
5.9866667,13.858002,7.7124715,71.21596,20.193281
5.99,12.800732,14.206951,69.15127,19.224997
5.9933333,14.417902,10.750558,68.79006,18.466606
5.9966664,11.799243,9.134633,69.40446,18.076935
6.0,13.492248,9.431805,65.83695,19.146578
6.0033336,15.058656,9.900352,65.959435,17.66204
6.0066667,11.076442,9.225708,63.821648,17.244663
6.01,11.908604,10.5274515,61.48547,18.174566
6.0133333,12.679626,10.282819,60.022453,17.834164
6.016667,13.765784,9.410899,61.225258,17.387823
6.02,13.805511,11.2023945,60.45996,15.687252
6.0233335,13.400828,6.189657,60.07303,17.925379
6.0266666,13.605452,21.61315,60.682823,16.468582
6.03,13.885096,13.33527,59.48705,18.933329
6.0333333,13.743398,8.9073,69.38921,16.1395
6.036667,13.88094,12.442318,71.23036,18.375517
6.04,13.080599,9.909968,67.25527,16.95068
6.0433335,13.560363,11.261365,67.13765,17.794317
6.0466666,13.094019,8.109282,63.72759,17.118006
6.05,12.097674,13.435829,62.28534,19.505146
6.0533333,13.5072975,10.062727,58.57847,18.428389
6.056667,13.508475,10.44663,60.010475,18.342888
6.06,12.850163,10.398865,59.93377,18.088673
6.0633335,13.069787,9.616464,59.128536,18.260199
6.0666666,14.037385,10.1498165,61.676582,17.280233
6.07,13.353163,9.283938,61.094307,16.575731
6.0733333,12.779777,11.208832,60.4313,17.853266
6.076667,14.219249,8.205801,60.24879,16.283308
6.08,14.228367,13.817326,59.93462,17.772024
6.0833335,13.605969,9.406228,58.259716,16.467766
6.0866666,11.915711,10.714104,60.564137,17.841764
6.09,10.228153,7.4373393,59.50291,17.12502
6.0933332,13.203132,15.392602,60.524456,18.636866
6.096667,13.694194,9.881027,59.52643,16.857586
6.1,14.014779,8.323507,65.36937,18.31239
6.1033335,13.269973,12.071162,63.601196,15.7584915
6.1066666,13.74908,10.66799,62.400955,17.885721
6.11,14.127638,6.912146,63.36909,15.24237
6.113333,13.27997,17.711147,60.87513,18.29176
6.116667,14.136582,11.984584,58.542637,16.483866
6.12,11.995249,9.339144,65.67214,18.253464
6.1233335,12.764082,9.85444,64.56219,17.144081
6.1266665,13.773604,9.982515,63.739372,16.005932
6.13,12.635708,6.6101866,63.70421,17.088953
6.133333,13.357107,18.791391,60.869057,16.779774
6.136667,11.848642,10.7894745,58.691216,17.26269
6.14,12.40862,9.316489,67.26822,17.815882
6.1433334,13.618852,10.9072,67.13709,17.610895
6.1466665,13.92411,7.5111985,63.298065,18.166962
6.15,13.58622,16.44663,62.913296,18.791828
6.153333,11.240891,11.858221,60.060993,16.666107
6.1566668,10.265591,10.186554,64.71904,17.228743
6.16,14.92332,11.051869,65.1129,15.757763
6.1633334,11.816673,9.658956,60.582726,17.462456
6.1666665,11.366878,8.798223,60.937706,16.537008
6.17,14.367917,12.822215,61.342815,15.947731
6.173333,11.347205,8.218968,58.78231,16.795238
6.1766667,13.438131,13.617738,59.429867,16.316093
6.18,13.605684,10.583914,59.796043,16.301971
6.1833334,12.47635,7.8214617,64.24871,14.7939825
6.1866665,13.959752,12.604126,63.879887,16.208559
6.19,13.923038,8.345354,63.154236,15.870769
6.193333,12.6780405,11.375086,67.595924,14.783745
6.1966667,10.749823,7.2781854,64.05246,16.152313
6.2,13.390783,16.537428,65.00573,14.529604
6.2033334,12.89083,12.239141,62.394337,16.541906
6.2066665,12.779574,10.960381,66.259964,15.946744
6.21,13.289331,9.107638,65.53899,15.597403
6.213333,13.110667,9.56105,63.03556,15.540207
6.2166667,13.778612,10.838495,62.26069,16.352825
6.22,11.721583,7.9171205,61.848778,15.887709
6.2233334,12.848354,14.362904,61.210007,15.807879
6.2266665,13.60968,8.915017,57.94315,15.935739
6.23,12.206312,10.432926,61.174084,16.560163
6.233333,13.771996,8.57744,61.3113,17.299072
6.2366667,13.949765,10.985768,62.49045,16.38994
6.24,13.037402,9.503025,59.985878,15.508552
6.2433333,15.137487,9.036364,64.75114,15.639356
6.2466664,12.97993,9.7115345,61.29262,14.593306
6.25,12.736323,7.5162315,61.06731,16.65916
6.2533336,12.791196,15.839914,60.938496,16.251331
6.2566667,11.9331045,9.09627,58.844643,18.352665
6.26,12.060396,12.326046,61.16534,15.817675
6.2633333,11.92194,10.0151415,60.48482,17.66122
6.266667,12.120856,10.346733,59.118,15.72153
6.27,11.216558,9.512541,57.28864,17.215088
6.2733335,12.225832,9.345247,58.447598,16.40718
6.2766666,12.369596,10.904553,58.52234,19.645224
6.28,13.484508,8.57003,59.25671,17.103039
6.2833333,13.923571,11.876547,59.90698,17.867476
6.286667,13.903079,10.467548,57.990387,17.979652
6.29,12.517676,9.667791,60.549255,16.773039
6.2933335,12.100964,9.254072,57.588314,17.918535
6.2966666,10.329453,10.906167,57.036957,15.898148
6.3,11.24818,10.148318,57.89406,17.024496
6.3033333,13.410407,8.87595,57.88737,15.413924
6.306667,12.560966,11.495516,57.050472,17.421112
6.31,12.564507,8.940567,57.439568,15.302991
6.3133335,11.589595,9.951195,57.192043,18.751081
6.3166666,10.800185,8.861414,57.266785,16.505033
6.32,13.38853,11.386286,59.56645,17.30291
6.3233333,12.160805,10.223926,59.097775,18.219435
6.326667,11.366574,8.521373,58.941597,17.152641
6.33,13.214484,12.151003,58.2901,16.599277
6.3333335,13.0901375,8.833324,55.56162,18.87418
6.3366666,12.672999,11.445312,58.641357,16.746172
6.34,12.356571,7.8219805,56.172733,18.728025
6.3433332,12.815378,13.365434,60.19701,15.531405
6.346667,10.623059,10.436798,56.97035,17.788572
6.35,11.711856,8.360508,61.683056,16.345642
6.3533335,14.3646145,11.743962,61.79079,16.604992
6.3566666,13.022669,9.562791,59.58886,17.356684
6.36,11.099801,10.866229,60.87555,14.476894
6.363333,11.890773,9.505457,60.91898,16.991081
6.366667,12.322317,9.49787,62.12807,15.100407
6.37,14.824225,10.981655,62.54707,17.844149
6.3733335,12.671559,7.6381373,62.172592,14.857259
6.3766665,13.573053,15.786381,63.323513,18.404999
6.38,13.643402,9.911247,60.89998,16.191805
6.383333,12.52413,10.735298,63.743587,17.234987
6.386667,13.144388,9.873362,62.862835,16.079086
6.39,11.910627,9.154513,62.044155,18.482214
6.3933334,12.085907,10.189841,60.197327,16.447208
6.3966665,12.177098,10.359937,59.081257,18.758553
6.4,13.235063,9.961005,59.14577,16.575287
6.403333,10.700698,7.7846017,56.381924,18.756311
6.4066668,13.213682,16.53331,56.36295,16.567642
6.41,14.544824,10.833136,56.932804,17.316175
6.4133334,13.740277,9.69831,62.77945,19.15535
6.4166665,12.374517,9.599997,63.250378,15.724046
6.42,11.41456,8.305325,60.537617,16.714735
6.423333,12.526084,13.083601,59.255314,15.893192
6.4266667,12.273115,8.644176,58.67276,17.465675
6.43,11.721953,10.737691,63.110813,17.001743
6.4333334,12.867217,8.043024,61.054733,17.577135
6.4366665,12.403408,11.966308,63.04893,16.711143
6.44,12.352864,9.779167,60.75029,16.452993
6.443333,12.202879,11.022757,64.39525,16.81796
6.4466667,10.141693,10.499139,63.603848,15.895173
6.45,11.054745,9.225387,60.79125,16.428265
6.4533334,13.223376,9.772593,58.92146,16.072908
6.4566665,11.585096,9.466098,57.14036,15.811754
6.46,11.722418,10.580264,56.032436,16.932636
6.463333,12.6267395,9.499071,56.42383,15.230563
6.4666667,11.283443,10.718978,56.55502,15.9294405
6.47,11.901177,8.171913,56.943115,15.653987
6.4733334,12.660063,12.055482,55.455025,16.532959
6.4766665,11.722387,7.916625,56.351006,15.5453415
6.48,12.208345,13.78038,59.952324,16.705534
6.483333,11.947356,10.48451,57.264595,14.356049
6.4866667,15.183251,10.337817,63.47736,15.990636
6.49,12.14025,8.583295,60.700367,14.570706
6.4933333,12.317673,9.642856,58.58454,16.511587
6.4966664,11.708505,11.856047,57.158123,14.811661
6.5,11.856715,11.164388,57.697105,15.341724
6.5033336,13.400994,9.910461,59.25591,14.448566
6.5066667,13.675137,8.901512,57.482304,15.881987
6.51,12.457965,9.881136,56.78745,16.546738
6.5133333,15.125279,9.447911,58.31003,16.971443
6.516667,13.212572,11.688048,61.008446,15.507022
6.52,12.23744,8.642743,58.713104,17.080463
6.5233335,14.4101305,10.527352,61.59771,17.20195
6.5266666,13.72691,8.475145,60.41977,16.745653
6.53,12.46128,10.008288,61.1957,15.3633375
6.5333333,11.609956,8.656607,60.091953,16.998426
6.536667,11.860375,10.007855,61.37111,15.576449
6.54,11.228321,10.848873,58.951782,18.226967
6.5433335,12.403864,8.085712,60.83151,16.789831
6.5466666,11.825812,13.566107,59.273136,17.024057
6.55,12.484335,9.061367,57.382137,16.808622
6.5533333,13.251957,9.819071,61.708,17.844496
6.556667,11.622788,7.953316,60.081535,16.15122
6.56,11.8743,14.385402,59.45111,16.634724
6.5633335,12.578398,10.551204,56.968166,15.778246
6.5666666,12.148361,10.827438,58.81546,16.991417
6.57,11.470257,9.223751,58.70395,15.584864
6.5733333,12.935102,9.427729,58.908157,17.194721
6.576667,12.678591,9.9384365,57.208523,16.675686
6.58,11.773843,9.665411,57.772556,15.329667
6.5833335,11.791418,11.407715,56.433872,16.579563
6.5866666,11.374423,9.97601,54.1635,14.417599
6.59,13.26902,8.325513,56.7622,15.149951
6.5933332,12.701441,11.575857,54.936817,15.05208
6.596667,10.990466,5.5959826,55.071545,13.391432
6.6,13.047522,22.401134,57.379276,16.579084
6.6033335,11.784578,12.602135,56.552807,13.379038
6.6066666,11.799975,7.5519156,66.5295,16.314552
6.61,12.683313,14.9728155,68.34289,14.739979
6.613333,11.082359,11.052723,63.791866,15.50398
6.616667,11.713872,8.943145,65.53699,14.16878
6.62,12.973359,11.960623,63.749676,15.669926
6.6233335,11.717937,8.639402,61.46906,14.436457
6.6266665,11.900346,11.895385,62.06396,16.076794
6.63,10.759365,9.854362,58.04076,15.163398
6.633333,13.559633,7.026707,61.025116,17.124155
6.636667,11.174193,17.102873,57.845192,15.3976345
6.64,10.892012,11.4100685,57.62459,15.586707
6.6433334,12.023973,10.079792,64.7453,15.109018
6.6466665,10.284641,9.147835,62.686356,17.650465
6.65,12.09019,8.566186,59.264565,15.278005
6.653333,11.845975,12.11088,59.06593,16.806507
6.6566668,12.174753,8.920308,59.61386,13.542429
6.66,12.7730665,11.708008,61.090378,18.514742
6.6633334,11.814893,7.010762,61.239754,14.217942
6.6666665,12.230026,15.611895,60.39343,16.510807
6.67,11.577829,9.860836,58.810658,14.086662
6.673333,12.014626,10.212464,62.95097,16.657492
6.6766667,11.339614,9.347602,64.204666,14.899859
6.68,12.622773,10.4500265,62.53848,17.02495
6.6833334,13.487488,8.5187235,61.352585,16.219692
6.6866665,11.217456,11.223529,58.717976,16.689888
6.69,11.411238,10.018513,56.81365,13.865988
6.693333,10.82746,9.586246,58.246937,16.867344
6.6966667,12.112447,9.530533,58.56937,13.922558
6.7,9.869337,9.5639715,60.160282,17.907347
6.7033334,12.284672,7.933684,59.466007,15.80966
6.7066665,10.889528,13.981087,57.688366,17.521257
6.71,12.852992,7.761806,56.527817,14.298113
6.713333,11.993956,13.913958,60.757595,17.2684
6.7166667,12.584402,8.915342,57.357254,15.399414
6.72,13.155545,12.07589,60.979916,17.105879
6.7233334,10.756279,9.638172,60.520267,15.959573
6.7266665,10.381013,8.944782,61.11037,16.378431
6.73,8.832524,9.706238,64.0324,14.30901
6.733333,10.902292,9.660428,62.08763,15.206596
6.7366667,11.84324,10.577162,63.861256,14.606165
6.74,11.240414,8.419805,60.812916,16.705244
6.7433333,11.112735,12.650413,60.09083,15.042624
6.7466664,12.24161,8.696216,58.124607,16.415272
6.75,12.252568,12.991964,59.784554,15.4457245
6.7533336,11.957635,11.586603,57.710728,15.266698
6.7566667,10.786662,9.442076,56.797146,14.935658
6.76,11.975962,10.024358,57.86932,14.571523
6.7633333,11.248164,9.5847225,56.107937,14.833126
6.766667,11.993918,10.633298,57.093605,15.789471
6.77,11.307887,7.4519916,57.101387,14.084257
6.7733335,13.185251,16.29785,57.666485,15.069157
6.7766666,11.689557,10.594307,56.23817,13.672819
6.78,11.282589,8.698853,62.2736,14.650207
6.7833333,12.982672,11.251095,61.734093,13.386154
6.786667,11.731063,8.678672,59.279667,14.726573
6.79,11.246359,10.098663,60.272003,17.035667
6.7933335,12.085643,9.107392,58.288494,13.855363
6.7966666,12.205924,9.926208,60.184155,15.853265
6.8,13.05621,8.313993,58.316322,15.76259
6.8033333,12.0621195,12.026923,59.46133,15.008359
6.806667,12.020974,8.3317795,59.95544,16.086935
6.81,11.289945,12.235851,62.49663,14.740729
6.8133335,10.88225,9.725208,60.66367,16.072294
6.8166666,11.903222,10.030707,63.103825,14.89933
6.82,11.817076,8.662949,61.682903,15.1449375
6.8233333,9.456948,10.48897,61.939407,14.672577
6.826667,11.477244,9.197847,60.378105,15.595565
6.83,11.867443,10.149897,61.46481,14.739791
6.8333335,10.977834,6.9478436,58.896107,15.83758
